campaign_id,nodes,edges,cyber_nodes,video_nodes,hub_nodes,mean_score,max_score
863,1,0,0,0,1,0.036002143889410504,0.036002143889410504
1891,1,0,0,0,1,0.036000681652230686,0.036000681652230686
344,1,0,0,0,1,0.03598264276674804,0.03598264276674804
889,1,0,0,0,1,0.0359812646623187,0.0359812646623187
2417,1,0,0,0,1,0.03597925744833443,0.03597925744833443
2275,1,0,0,0,1,0.035977989915687625,0.035977989915687625
948,1,0,0,0,1,0.035969588373147086,0.035969588373147086
1235,1,0,0,0,1,0.03596775524259182,0.03596775524259182
1712,1,0,0,0,1,0.0359477283603214,0.0359477283603214
967,1,0,0,0,1,0.035894637612615306,0.035894637612615306
229,1,0,0,0,1,0.03588069853674044,0.03588069853674044
662,1,0,0,0,1,0.03586546778083522,0.03586546778083522
1368,1,0,0,0,1,0.03583532045804648,0.03583532045804648
1848,1,0,0,0,1,0.03583311414381442,0.03583311414381442
2652,1,0,0,0,1,0.03582095174314699,0.03582095174314699
450,1,0,0,0,1,0.03581014338616563,0.03581014338616563
624,1,0,0,0,1,0.03580816955608674,0.03580816955608674
896,1,0,0,0,1,0.03580748822506572,0.03580748822506572
1824,1,0,0,0,1,0.03580344485709459,0.03580344485709459
945,1,0,0,0,1,0.03579889321243326,0.03579889321243326
1495,1,0,0,0,1,0.03579158751799255,0.03579158751799255
2507,1,0,0,0,1,0.03578892532483556,0.03578892532483556
2129,1,0,0,0,1,0.035781467415473445,0.035781467415473445
46,1,0,0,0,1,0.03576593046294545,0.03576593046294545
2374,1,0,0,0,1,0.03575681531404899,0.03575681531404899
671,1,0,0,0,1,0.03575263669156631,0.03575263669156631
1213,1,0,0,0,1,0.03575199691787422,0.03575199691787422
1916,1,0,0,0,1,0.03574023134205318,0.03574023134205318
2279,1,0,0,0,1,0.0357357934903189,0.0357357934903189
275,1,0,0,0,1,0.03573432055004952,0.03573432055004952
2266,1,0,0,0,1,0.035728778326770565,0.035728778326770565
179,1,0,0,0,1,0.03572372452212754,0.03572372452212754
200,1,0,0,0,1,0.03571731649832524,0.03571731649832524
2603,1,0,0,0,1,0.035712328668135646,0.035712328668135646
1743,1,0,0,0,1,0.03571186652020483,0.03571186652020483
2334,1,0,0,0,1,0.035709703784193476,0.035709703784193476
1607,1,0,0,0,1,0.03570786918727671,0.03570786918727671
510,1,0,0,0,1,0.03569722754013294,0.03569722754013294
2027,1,0,0,0,1,0.03569646563115134,0.03569646563115134
230,1,0,0,0,1,0.03569560858394807,0.03569560858394807
1024,1,0,0,0,1,0.03568673751058967,0.03568673751058967
1383,1,0,0,0,1,0.03567479193144658,0.03567479193144658
907,1,0,0,0,1,0.035659226488719456,0.035659226488719456
1830,1,0,0,0,1,0.03564512541198674,0.03564512541198674
1280,1,0,0,0,1,0.0356341059238413,0.0356341059238413
922,1,0,0,0,1,0.035616229664155674,0.035616229664155674
1414,1,0,0,0,1,0.03559224799326441,0.03559224799326441
493,1,0,0,0,1,0.03558879393711161,0.03558879393711161
1862,1,0,0,0,1,0.035576676301398893,0.035576676301398893
2369,1,0,0,0,1,0.0355722210305418,0.0355722210305418
251,1,0,0,0,1,0.035549039584218754,0.035549039584218754
1460,1,0,0,0,1,0.035543322591958686,0.035543322591958686
800,1,0,0,0,1,0.03553268778068474,0.03553268778068474
252,1,0,0,0,1,0.035507555786824685,0.035507555786824685
2626,1,0,0,0,1,0.03550215659335016,0.03550215659335016
846,1,0,0,0,1,0.035496704183569115,0.035496704183569115
996,1,0,0,0,1,0.03549165767427534,0.03549165767427534
654,1,0,0,0,1,0.0354915255707185,0.0354915255707185
1329,1,0,0,0,1,0.03546798108647021,0.03546798108647021
1773,1,0,0,0,1,0.035460792336677094,0.035460792336677094
2076,1,0,0,0,1,0.03546018818886729,0.03546018818886729
489,1,0,0,0,1,0.03544377753730003,0.03544377753730003
2166,1,0,0,0,1,0.03541646067770307,0.03541646067770307
2083,1,0,0,0,1,0.0353837848884065,0.0353837848884065
1453,1,0,0,0,1,0.03538080545372329,0.03538080545372329
2132,1,0,0,0,1,0.03537159180610188,0.03537159180610188
818,1,0,0,0,1,0.03535731919623379,0.03535731919623379
44,1,0,0,0,1,0.03535632212264798,0.03535632212264798
1536,1,0,0,0,1,0.035348269511149506,0.035348269511149506
741,1,0,0,0,1,0.035335612471819954,0.035335612471819954
1860,1,0,0,0,1,0.03533311938517972,0.03533311938517972
1130,1,0,0,0,1,0.03532119540134383,0.03532119540134383
1487,1,0,0,0,1,0.035303662176668506,0.035303662176668506
486,1,0,0,0,1,0.03529256461276372,0.03529256461276372
2290,1,0,0,0,1,0.03529069203095764,0.03529069203095764
2350,1,0,0,0,1,0.0352843870374911,0.0352843870374911
2466,1,0,0,0,1,0.03525030528530278,0.03525030528530278
2121,1,0,0,0,1,0.035241441915051235,0.035241441915051235
1663,1,0,0,0,1,0.035238360978670634,0.035238360978670634
1965,1,0,0,0,1,0.035227979879866755,0.035227979879866755
169,1,0,0,0,1,0.03522165037490856,0.03522165037490856
299,1,0,0,0,1,0.035213652613324715,0.035213652613324715
401,1,0,0,0,1,0.035198830931075946,0.035198830931075946
1002,1,0,0,0,1,0.035190784426191966,0.035190784426191966
443,1,0,0,0,1,0.03519032547514933,0.03519032547514933
494,1,0,0,0,1,0.035189696446353384,0.035189696446353384
1682,1,0,0,0,1,0.035187998527021376,0.035187998527021376
1471,1,0,0,0,1,0.035165538118164856,0.035165538118164856
1775,1,0,0,0,1,0.03515987606861884,0.03515987606861884
265,1,0,0,0,1,0.03513068013702755,0.03513068013702755
1532,1,0,0,0,1,0.035127979157562904,0.035127979157562904
1666,1,0,0,0,1,0.035127312351826645,0.035127312351826645
2265,1,0,0,0,1,0.03507747302702763,0.03507747302702763
954,1,0,0,0,1,0.035069740564008835,0.035069740564008835
2069,1,0,0,0,1,0.035051741655439506,0.035051741655439506
2053,1,0,0,0,1,0.03503694610519959,0.03503694610519959
1822,1,0,0,0,1,0.0350353350573799,0.0350353350573799
2576,1,0,0,0,1,0.035030390034367385,0.035030390034367385
1631,1,0,0,0,1,0.035018999441798586,0.035018999441798586
1125,1,0,0,0,1,0.034997687390249214,0.034997687390249214
1252,1,0,0,0,1,0.03499532255160514,0.03499532255160514
2016,1,0,0,0,1,0.03498754182978657,0.03498754182978657
116,1,0,0,0,1,0.034983546183255804,0.034983546183255804
1159,1,0,0,0,1,0.03497394515029457,0.03497394515029457
856,1,0,0,0,1,0.03497385225029309,0.03497385225029309
2367,1,0,0,0,1,0.0349727976690366,0.0349727976690366
84,1,0,0,0,1,0.03496654809456063,0.03496654809456063
2028,1,0,0,0,1,0.034962189007427584,0.034962189007427584
1572,1,0,0,0,1,0.034961221777779515,0.034961221777779515
412,1,0,0,0,1,0.03494883934528834,0.03494883934528834
1109,1,0,0,0,1,0.03494746463013931,0.03494746463013931
2597,1,0,0,0,1,0.03494110869270948,0.03494110869270948
2624,1,0,0,0,1,0.034929725431078945,0.034929725431078945
2631,1,0,0,0,1,0.03492216493734982,0.03492216493734982
694,1,0,0,0,1,0.03489936018709212,0.03489936018709212
1550,1,0,0,0,1,0.03489558754670117,0.03489558754670117
1094,1,0,0,0,1,0.03484724829159593,0.03484724829159593
387,1,0,0,0,1,0.03483440502940873,0.03483440502940873
2126,1,0,0,0,1,0.034831859656758946,0.034831859656758946
51,1,0,0,0,1,0.03482534143036518,0.03482534143036518
1978,1,0,0,0,1,0.03479653478122707,0.03479653478122707
2138,1,0,0,0,1,0.03479039637470412,0.03479039637470412
1169,1,0,0,0,1,0.03478052921284262,0.03478052921284262
2659,1,0,0,0,1,0.03477766609599237,0.03477766609599237
633,1,0,0,0,1,0.0347714686525092,0.0347714686525092
893,1,0,0,0,1,0.03475821966024667,0.03475821966024667
2288,1,0,0,0,1,0.03472166817958817,0.03472166817958817
2071,1,0,0,0,1,0.03471902353220464,0.03471902353220464
894,1,0,0,0,1,0.034714550738353715,0.034714550738353715
1480,1,0,0,0,1,0.034713625654982275,0.034713625654982275
2318,1,0,0,0,1,0.03471198517655197,0.03471198517655197
1234,1,0,0,0,1,0.034703866523509645,0.034703866523509645
1200,1,0,0,0,1,0.03470074552538267,0.03470074552538267
1941,1,0,0,0,1,0.03468976042614918,0.03468976042614918
1523,1,0,0,0,1,0.03468531141965582,0.03468531141965582
1882,1,0,0,0,1,0.034678942253465427,0.034678942253465427
2400,1,0,0,0,1,0.03467338459434234,0.03467338459434234
1680,1,0,0,0,1,0.034672592212598496,0.034672592212598496
682,1,0,0,0,1,0.03465548186836545,0.03465548186836545
919,1,0,0,0,1,0.03465477318952203,0.03465477318952203
75,1,0,0,0,1,0.03463978469503407,0.03463978469503407
1637,1,0,0,0,1,0.03462469529879999,0.03462469529879999
941,1,0,0,0,1,0.03460958090647132,0.03460958090647132
1568,1,0,0,0,1,0.0345597044064459,0.0345597044064459
276,1,0,0,0,1,0.034554005075967426,0.034554005075967426
2522,1,0,0,0,1,0.034551420449919316,0.034551420449919316
2181,1,0,0,0,1,0.03454644312704247,0.03454644312704247
2192,1,0,0,0,1,0.03454182340166932,0.03454182340166932
579,1,0,0,0,1,0.03453647302735635,0.03453647302735635
2155,1,0,0,0,1,0.03453571794261973,0.03453571794261973
1825,1,0,0,0,1,0.03452910356699611,0.03452910356699611
2616,1,0,0,0,1,0.03451736781711442,0.03451736781711442
2478,1,0,0,0,1,0.034496683617961,0.034496683617961
1321,1,0,0,0,1,0.03449327357824546,0.03449327357824546
464,1,0,0,0,1,0.03447613410574561,0.03447613410574561
1332,1,0,0,0,1,0.03446122600999379,0.03446122600999379
199,1,0,0,0,1,0.03445960960079884,0.03445960960079884
2607,1,0,0,0,1,0.03444245652730464,0.03444245652730464
266,1,0,0,0,1,0.03440150284964155,0.03440150284964155
1105,1,0,0,0,1,0.034386757096466984,0.034386757096466984
476,1,0,0,0,1,0.034380694472624,0.034380694472624
2263,1,0,0,0,1,0.034375978609634046,0.034375978609634046
1785,1,0,0,0,1,0.03437430750933239,0.03437430750933239
1947,1,0,0,0,1,0.034368391715903134,0.034368391715903134
2487,1,0,0,0,1,0.03436353037985318,0.03436353037985318
1059,1,0,0,0,1,0.03435563114395266,0.03435563114395266
1385,1,0,0,0,1,0.03435077354358355,0.03435077354358355
2220,1,0,0,0,1,0.034344992388231715,0.034344992388231715
286,1,0,0,0,1,0.03434314665973604,0.03434314665973604
2249,1,0,0,0,1,0.03432683387531846,0.03432683387531846
1023,1,0,0,0,1,0.034311109898167276,0.034311109898167276
2204,1,0,0,0,1,0.034305104708883004,0.034305104708883004
574,1,0,0,0,1,0.03429886199186561,0.03429886199186561
2545,1,0,0,0,1,0.034291316858740886,0.034291316858740886
1303,1,0,0,0,1,0.03428006608215487,0.03428006608215487
1700,1,0,0,0,1,0.034276128486249585,0.034276128486249585
2224,1,0,0,0,1,0.03424836089116201,0.03424836089116201
1163,1,0,0,0,1,0.03423582249653373,0.03423582249653373
2289,1,0,0,0,1,0.03422879504666678,0.03422879504666678
2399,1,0,0,0,1,0.03422325748947127,0.03422325748947127
1992,1,0,0,0,1,0.034220771517862715,0.034220771517862715
1286,1,0,0,0,1,0.03420150993646515,0.03420150993646515
2202,1,0,0,0,1,0.034193252350409105,0.034193252350409105
1599,1,0,0,0,1,0.03417674392953524,0.03417674392953524
1011,1,0,0,0,1,0.0341736032460497,0.0341736032460497
1334,1,0,0,0,1,0.03417171499071625,0.03417171499071625
1461,1,0,0,0,1,0.03416985422921746,0.03416985422921746
1618,1,0,0,0,1,0.03416843388776011,0.03416843388776011
1211,1,0,0,0,1,0.034161455087134376,0.034161455087134376
733,1,0,0,0,1,0.03416074487912046,0.03416074487912046
1476,1,0,0,0,1,0.03414334507514904,0.03414334507514904
2621,1,0,0,0,1,0.034136644236883305,0.034136644236883305
592,1,0,0,0,1,0.034131045909322796,0.034131045909322796
2144,1,0,0,0,1,0.034108050641949446,0.034108050641949446
765,1,0,0,0,1,0.03408707282382154,0.03408707282382154
351,1,0,0,0,1,0.03407210975997937,0.03407210975997937
1590,1,0,0,0,1,0.03406348860888448,0.03406348860888448
1034,1,0,0,0,1,0.03406089056609162,0.03406089056609162
1152,1,0,0,0,1,0.034050608158302215,0.034050608158302215
1570,1,0,0,0,1,0.03404881400353358,0.03404881400353358
475,1,0,0,0,1,0.03404019721468583,0.03404019721468583
621,1,0,0,0,1,0.03404017945646367,0.03404017945646367
878,1,0,0,0,1,0.034036805701814804,0.034036805701814804
226,1,0,0,0,1,0.03403180973315988,0.03403180973315988
1990,1,0,0,0,1,0.034027850775699385,0.034027850775699385
1507,1,0,0,0,1,0.034002333755358834,0.034002333755358834
762,1,0,0,0,1,0.033977913565314634,0.033977913565314634
313,1,0,0,0,1,0.033973491780529046,0.033973491780529046
349,1,0,0,0,1,0.033947353996144715,0.033947353996144715
1382,1,0,0,0,1,0.03394236874839918,0.03394236874839918
164,1,0,0,0,1,0.033908592884168316,0.033908592884168316
1347,1,0,0,0,1,0.03388926827414449,0.03388926827414449
2372,1,0,0,0,1,0.03388862828494563,0.03388862828494563
781,1,0,0,0,1,0.03387267625221332,0.03387267625221332
1282,1,0,0,0,1,0.03386286307924078,0.03386286307924078
2205,1,0,0,0,1,0.033843266441485505,0.033843266441485505
1567,1,0,0,0,1,0.033828021731394674,0.033828021731394674
151,1,0,0,0,1,0.03381529451385417,0.03381529451385417
2546,1,0,0,0,1,0.03379949785700111,0.03379949785700111
68,1,0,0,0,1,0.0337938630637521,0.0337938630637521
1900,1,0,0,0,1,0.033786239932068474,0.033786239932068474
626,1,0,0,0,1,0.03377737315514193,0.03377737315514193
1451,1,0,0,0,1,0.033757700298369435,0.033757700298369435
2450,1,0,0,0,1,0.03375498689354242,0.03375498689354242
1132,1,0,0,0,1,0.03374997807718401,0.03374997807718401
83,1,0,0,0,1,0.033740585364128446,0.033740585364128446
231,1,0,0,0,1,0.03374052403910243,0.03374052403910243
2209,1,0,0,0,1,0.03372780098770785,0.03372780098770785
1113,1,0,0,0,1,0.03372707946883923,0.03372707946883923
1586,1,0,0,0,1,0.03370845859809136,0.03370845859809136
1683,1,0,0,0,1,0.033707289667537575,0.033707289667537575
287,1,0,0,0,1,0.03368021160679406,0.03368021160679406
497,1,0,0,0,1,0.033679441677491546,0.033679441677491546
1541,1,0,0,0,1,0.03366559778059367,0.03366559778059367
717,1,0,0,0,1,0.033644548296202316,0.033644548296202316
2114,1,0,0,0,1,0.03362693301899625,0.03362693301899625
1371,1,0,0,0,1,0.03362663626618229,0.03362663626618229
1063,1,0,0,0,1,0.03360146157081389,0.03360146157081389
402,1,0,0,0,1,0.03359576771594261,0.03359576771594261
707,1,0,0,0,1,0.03358385845372382,0.03358385845372382
467,1,0,0,0,1,0.03356681329630918,0.03356681329630918
2506,1,0,0,0,1,0.033552299443880704,0.033552299443880704
2364,1,0,0,0,1,0.03351978017877274,0.03351978017877274
1380,1,0,0,0,1,0.03351896829712448,0.03351896829712448
1600,1,0,0,0,1,0.03349424436061353,0.03349424436061353
1198,1,0,0,0,1,0.033492868356302274,0.033492868356302274
897,1,0,0,0,1,0.03349064728324062,0.03349064728324062
388,1,0,0,0,1,0.03347965608123178,0.03347965608123178
2474,1,0,0,0,1,0.03346775703026371,0.03346775703026371
839,1,0,0,0,1,0.033466105543872075,0.033466105543872075
1843,1,0,0,0,1,0.03346435130630114,0.03346435130630114
668,1,0,0,0,1,0.03346091641728229,0.03346091641728229
2243,1,0,0,0,1,0.0334549877653983,0.0334549877653983
2636,1,0,0,0,1,0.03344678981569591,0.03344678981569591
906,1,0,0,0,1,0.03344627386652093,0.03344627386652093
2128,1,0,0,0,1,0.03343670376154196,0.03343670376154196
705,1,0,0,0,1,0.033415207695864674,0.033415207695864674
196,1,0,0,0,1,0.03339463268263899,0.03339463268263899
2047,1,0,0,0,1,0.03338866251397021,0.03338866251397021
770,1,0,0,0,1,0.033383360064574305,0.033383360064574305
964,1,0,0,0,1,0.033352937836759154,0.033352937836759154
2665,1,0,0,0,1,0.033351148828254004,0.033351148828254004
979,1,0,0,0,1,0.03334200883108495,0.03334200883108495
2057,1,0,0,0,1,0.0333348571911952,0.0333348571911952
2040,1,0,0,0,1,0.03331950788691751,0.03331950788691751
2570,1,0,0,0,1,0.03331687851663641,0.03331687851663641
294,1,0,0,0,1,0.033312054508627675,0.033312054508627675
769,1,0,0,0,1,0.03329668519703627,0.03329668519703627
2293,1,0,0,0,1,0.033289137967967716,0.033289137967967716
2516,1,0,0,0,1,0.03328722721341303,0.03328722721341303
1088,1,0,0,0,1,0.033273823564537695,0.033273823564537695
1647,1,0,0,0,1,0.03327224194979687,0.03327224194979687
1070,1,0,0,0,1,0.033260713241128524,0.033260713241128524
386,1,0,0,0,1,0.0332554266012115,0.0332554266012115
554,1,0,0,0,1,0.03324203474615133,0.03324203474615133
1740,1,0,0,0,1,0.03323400308029483,0.03323400308029483
627,1,0,0,0,1,0.03317677645251996,0.03317677645251996
1496,1,0,0,0,1,0.03316902088011817,0.03316902088011817
2085,1,0,0,0,1,0.03316772025866186,0.03316772025866186
1799,1,0,0,0,1,0.03312010080783725,0.03312010080783725
128,1,0,0,0,1,0.03311156989881063,0.03311156989881063
1498,1,0,0,0,1,0.03308707294247453,0.03308707294247453
2540,1,0,0,0,1,0.03308612284996153,0.03308612284996153
1868,1,0,0,0,1,0.03308126523126178,0.03308126523126178
1626,1,0,0,0,1,0.033062980710258004,0.033062980710258004
403,1,0,0,0,1,0.033021311663908336,0.033021311663908336
1353,1,0,0,0,1,0.0330207426041642,0.0330207426041642
1724,1,0,0,0,1,0.03299118507404511,0.03299118507404511
2555,1,0,0,0,1,0.032958081914942976,0.032958081914942976
1416,1,0,0,0,1,0.032949320092974216,0.032949320092974216
1846,1,0,0,0,1,0.0329454634276432,0.0329454634276432
2565,1,0,0,0,1,0.03292554233059422,0.03292554233059422
1229,1,0,0,0,1,0.03286881315647946,0.03286881315647946
422,1,0,0,0,1,0.032855036081524035,0.032855036081524035
283,1,0,0,0,1,0.032842797717555765,0.032842797717555765
2111,1,0,0,0,1,0.03283781407368239,0.03283781407368239
2081,1,0,0,0,1,0.03283675858432172,0.03283675858432172
2433,1,0,0,0,1,0.03283562752576906,0.03283562752576906
267,1,0,0,0,1,0.03282026110411547,0.03282026110411547
1429,1,0,0,0,1,0.03278881962942689,0.03278881962942689
458,1,0,0,0,1,0.032772432344073725,0.032772432344073725
648,1,0,0,0,1,0.03276913150863819,0.03276913150863819
820,1,0,0,0,1,0.03274054775223251,0.03274054775223251
1108,1,0,0,0,1,0.0327299234308017,0.0327299234308017
1182,1,0,0,0,1,0.03272734437100188,0.03272734437100188
1266,1,0,0,0,1,0.03271776472339224,0.03271776472339224
2105,1,0,0,0,1,0.03271243678773424,0.03271243678773424
1575,1,0,0,0,1,0.03268901278980851,0.03268901278980851
96,1,0,0,0,1,0.03267178011218965,0.03267178011218965
1653,1,0,0,0,1,0.032633311143806895,0.032633311143806895
2337,1,0,0,0,1,0.03263272719397334,0.03263272719397334
2097,1,0,0,0,1,0.03263109948144568,0.03263109948144568
2355,1,0,0,0,1,0.03262581233593115,0.03262581233593115
885,1,0,0,0,1,0.03261820508871792,0.03261820508871792
1214,1,0,0,0,1,0.03261467386415155,0.03261467386415155
1560,1,0,0,0,1,0.0326117017951788,0.0326117017951788
1081,1,0,0,0,1,0.032576435308540756,0.032576435308540756
966,1,0,0,0,1,0.03257571686350171,0.03257571686350171
1264,1,0,0,0,1,0.03254695586434239,0.03254695586434239
369,1,0,0,0,1,0.0325331290262134,0.0325331290262134
2120,1,0,0,0,1,0.03252788712172727,0.03252788712172727
1962,1,0,0,0,1,0.032525078035972585,0.032525078035972585
250,1,0,0,0,1,0.03252318464459107,0.03252318464459107
2397,1,0,0,0,1,0.0325166166478737,0.0325166166478737
1511,1,0,0,0,1,0.03249390615451344,0.03249390615451344
1053,1,0,0,0,1,0.03248354387523564,0.03248354387523564
2336,1,0,0,0,1,0.03248191807787305,0.03248191807787305
1181,1,0,0,0,1,0.032476818220973085,0.032476818220973085
1984,1,0,0,0,1,0.03246681842332907,0.03246681842332907
1942,1,0,0,0,1,0.03242730832789379,0.03242730832789379
1391,1,0,0,0,1,0.03240216044467399,0.03240216044467399
60,1,0,0,0,1,0.03240204382556482,0.03240204382556482
2313,1,0,0,0,1,0.03239920744660066,0.03239920744660066
2229,1,0,0,0,1,0.03239671236075169,0.03239671236075169
1048,1,0,0,0,1,0.032395099694698545,0.032395099694698545
1261,1,0,0,0,1,0.0323923208669474,0.0323923208669474
190,1,0,0,0,1,0.03238871655629308,0.03238871655629308
2109,1,0,0,0,1,0.03237064035004237,0.03237064035004237
315,1,0,0,0,1,0.03236503840733381,0.03236503840733381
277,1,0,0,0,1,0.032363371358732546,0.032363371358732546
1435,1,0,0,0,1,0.03234985195866413,0.03234985195866413
803,1,0,0,0,1,0.03234406130673644,0.03234406130673644
2178,1,0,0,0,1,0.032342597182091114,0.032342597182091114
448,1,0,0,0,1,0.03234163016729529,0.03234163016729529
1145,1,0,0,0,1,0.032325133951177996,0.032325133951177996
378,1,0,0,0,1,0.032313031926960244,0.032313031926960244
2002,1,0,0,0,1,0.032285596014912044,0.032285596014912044
161,1,0,0,0,1,0.03228171623781452,0.03228171623781452
793,1,0,0,0,1,0.03225462469573397,0.03225462469573397
1751,1,0,0,0,1,0.03223832151014278,0.03223832151014278
347,1,0,0,0,1,0.03223145568572646,0.03223145568572646
296,1,0,0,0,1,0.032230667246927525,0.032230667246927525
1563,1,0,0,0,1,0.032223012321885014,0.032223012321885014
2066,1,0,0,0,1,0.032220233128456434,0.032220233128456434
541,1,0,0,0,1,0.032217580243188514,0.032217580243188514
1841,1,0,0,0,1,0.032212546871812166,0.032212546871812166
1318,1,0,0,0,1,0.03217667399370573,0.03217667399370573
1969,1,0,0,0,1,0.03217582384761297,0.03217582384761297
1710,1,0,0,0,1,0.03217496769529842,0.03217496769529842
1689,1,0,0,0,1,0.032126031207105485,0.032126031207105485
1529,1,0,0,0,1,0.0321092154634965,0.0321092154634965
208,1,0,0,0,1,0.03204908594174672,0.03204908594174672
419,1,0,0,0,1,0.03202038805846258,0.03202038805846258
1829,1,0,0,0,1,0.03199892813026172,0.03199892813026172
241,1,0,0,0,1,0.03198172024707268,0.03198172024707268
2421,1,0,0,0,1,0.03197250699050398,0.03197250699050398
1290,1,0,0,0,1,0.03195469256789088,0.03195469256789088
2582,1,0,0,0,1,0.03194647047253192,0.03194647047253192
650,1,0,0,0,1,0.03193514075926459,0.03193514075926459
753,1,0,0,0,1,0.03192735973033789,0.03192735973033789
881,1,0,0,0,1,0.03192284153407041,0.03192284153407041
1240,1,0,0,0,1,0.03189541481452926,0.03189541481452926
415,1,0,0,0,1,0.03187815874365346,0.03187815874365346
2604,1,0,0,0,1,0.031841045740896835,0.031841045740896835
1477,1,0,0,0,1,0.03184029920926345,0.03184029920926345
1518,1,0,0,0,1,0.0318381477023501,0.0318381477023501
524,1,0,0,0,1,0.031766859328776965,0.031766859328776965
2526,1,0,0,0,1,0.031748752856952694,0.031748752856952694
1693,1,0,0,0,1,0.0317440944255854,0.0317440944255854
2087,1,0,0,0,1,0.03174304557504804,0.03174304557504804
1327,1,0,0,0,1,0.03173654339347354,0.03173654339347354
345,1,0,0,0,1,0.03173056250043211,0.03173056250043211
2524,1,0,0,0,1,0.03172901760368147,0.03172901760368147
1490,1,0,0,0,1,0.03172510064623061,0.03172510064623061
1331,1,0,0,0,1,0.031723067954697225,0.031723067954697225
2428,1,0,0,0,1,0.03171056704338985,0.03171056704338985
1615,1,0,0,0,1,0.0317097586026892,0.0317097586026892
2096,1,0,0,0,1,0.03170369245141363,0.03170369245141363
2262,1,0,0,0,1,0.03168371075502362,0.03168371075502362
1792,1,0,0,0,1,0.03167320760665164,0.03167320760665164
1798,1,0,0,0,1,0.03166999680977185,0.03166999680977185
709,1,0,0,0,1,0.03165802379126297,0.03165802379126297
2281,1,0,0,0,1,0.03161988805186849,0.03161988805186849
1847,1,0,0,0,1,0.03161032483216165,0.03161032483216165
2452,1,0,0,0,1,0.03158989069655887,0.03158989069655887
1180,1,0,0,0,1,0.031557954228551864,0.031557954228551864
1287,1,0,0,0,1,0.03152800663918297,0.03152800663918297
2518,1,0,0,0,1,0.0315250304147508,0.0315250304147508
1437,1,0,0,0,1,0.03152286797759936,0.03152286797759936
693,1,0,0,0,1,0.03149957260019591,0.03149957260019591
2560,1,0,0,0,1,0.03146152563668793,0.03146152563668793
461,1,0,0,0,1,0.03146051875634131,0.03146051875634131
594,1,0,0,0,1,0.03140824981277875,0.03140824981277875
457,1,0,0,0,1,0.03140462005056747,0.03140462005056747
1926,1,0,0,0,1,0.03138188006926693,0.03138188006926693
119,1,0,0,0,1,0.031357225719592034,0.031357225719592034
1423,1,0,0,0,1,0.03134230600808251,0.03134230600808251
2207,1,0,0,0,1,0.03133726556734524,0.03133726556734524
2542,1,0,0,0,1,0.03133537681249456,0.03133537681249456
590,1,0,0,0,1,0.031318781072881954,0.031318781072881954
2198,1,0,0,0,1,0.03131610668450976,0.03131610668450976
548,1,0,0,0,1,0.03129096653548519,0.03129096653548519
1786,1,0,0,0,1,0.031287110874563824,0.031287110874563824
1982,1,0,0,0,1,0.03128181010412391,0.03128181010412391
752,1,0,0,0,1,0.031273726328957634,0.031273726328957634
1967,1,0,0,0,1,0.031262124747582075,0.031262124747582075
104,1,0,0,0,1,0.031244481137491627,0.031244481137491627
92,1,0,0,0,1,0.03123739985710601,0.03123739985710601
1895,1,0,0,0,1,0.031192830106358767,0.031192830106358767
2335,1,0,0,0,1,0.03114359306855085,0.03114359306855085
1643,1,0,0,0,1,0.03113482700465455,0.03113482700465455
1061,1,0,0,0,1,0.031083051549056877,0.031083051549056877
1251,1,0,0,0,1,0.031080202506122208,0.031080202506122208
908,1,0,0,0,1,0.031069260232224803,0.031069260232224803
2058,1,0,0,0,1,0.031045579734002147,0.031045579734002147
1606,1,0,0,0,1,0.031033912311644915,0.031033912311644915
270,1,0,0,0,1,0.03101681521528292,0.03101681521528292
2235,1,0,0,0,1,0.03099430260993756,0.03099430260993756
557,1,0,0,0,1,0.03099114815222627,0.03099114815222627
78,1,0,0,0,1,0.030973524979344136,0.030973524979344136
1101,1,0,0,0,1,0.030962752184771354,0.030962752184771354
1475,1,0,0,0,1,0.030955991376951396,0.030955991376951396
1363,1,0,0,0,1,0.030933086662829477,0.030933086662829477
777,1,0,0,0,1,0.030906401735381332,0.030906401735381332
2086,1,0,0,0,1,0.030881966979376847,0.030881966979376847
1937,1,0,0,0,1,0.030877028431611546,0.030877028431611546
1845,1,0,0,0,1,0.030863167826706124,0.030863167826706124
546,1,0,0,0,1,0.030803238947362276,0.030803238947362276
246,1,0,0,0,1,0.030775978667880115,0.030775978667880115
137,1,0,0,0,1,0.030747687901187364,0.030747687901187364
108,1,0,0,0,1,0.030738922056822986,0.030738922056822986
2407,1,0,0,0,1,0.030726809495652187,0.030726809495652187
2077,1,0,0,0,1,0.030720064566976492,0.030720064566976492
1561,1,0,0,0,1,0.03070340950520875,0.03070340950520875
1728,1,0,0,0,1,0.03069757865720464,0.03069757865720464
1215,1,0,0,0,1,0.030696896371587505,0.030696896371587505
2019,1,0,0,0,1,0.030688136444728058,0.030688136444728058
731,1,0,0,0,1,0.03068406642042571,0.03068406642042571
1739,1,0,0,0,1,0.030671459505340455,0.030671459505340455
95,1,0,0,0,1,0.030670758027902326,0.030670758027902326
871,1,0,0,0,1,0.03064808004034849,0.03064808004034849
2405,1,0,0,0,1,0.03056469715931863,0.03056469715931863
1769,1,0,0,0,1,0.03052191038114104,0.03052191038114104
900,1,0,0,0,1,0.030509567621726026,0.030509567621726026
1406,1,0,0,0,1,0.03049882483616482,0.03049882483616482
